open_price;high_price;low_price;close_price;volume;close_time;quote_asset_volume;n_trades;Taker buy base asset volume;Taker buy quote asset volume;Ignore
17419.54000000;17421.86000000;17418.81000000;17421.06000000;95.47646000;2023-01-11 12:38:59.999;1663258.76611050;2446;48.49648000;844843.80694500;0
17421.37000000;17422.00000000;17411.40000000;17414.39000000;280.20478000;2023-01-11 12:39:59.999;4880140.15113180;4685;124.67615000;2171353.31012190;0
17414.79000000;17415.61000000;17410.01000000;17414.29000000;171.45313000;2023-01-11 12:40:59.999;2985581.53136140;3653;84.83610000;1477302.76149510;0
17414.75000000;17420.10000000;17412.87000000;17413.88000000;108.28125000;2023-01-11 12:41:59.999;1885901.35757250;2961;62.01119000;1080038.60429750;0
17413.44000000;17417.60000000;17411.95000000;17415.16000000;141.93044000;2023-01-11 12:42:59.999;2471723.96657360;3051;68.95150000;1200810.13909220;0
17415.53000000;17416.99000000;17414.00000000;17416.69000000;61.01088000;2023-01-11 12:43:59.999;1062520.87077520;2025;28.30417000;492930.99474990;0
17416.69000000;17417.59000000;17415.05000000;17416.33000000;94.04000000;2023-01-11 12:44:59.999;1637818.41969970;2546;42.33218000;737277.75435510;0
17416.33000000;17420.04000000;17413.00000000;17418.46000000;177.70472000;2023-01-11 12:45:59.999;3095034.87282080;3547;85.11672000;1482463.57541230;0
17418.46000000;17423.00000000;17417.92000000;17422.16000000;141.92430000;2023-01-11 12:46:59.999;2472508.47328190;3072;77.82576000;1355819.57684880;0
17422.16000000;17426.13000000;17422.06000000;17424.36000000;204.77668000;2023-01-11 12:47:59.999;3568100.53735530;3613;111.29687000;1939283.22560650;0
17424.08000000;17426.24000000;17422.26000000;17423.65000000;81.39572000;2023-01-11 12:48:59.999;1418252.47964990;2655;41.29900000;719604.50932070;0
17423.48000000;17426.14000000;17422.00000000;17424.13000000;101.07367000;2023-01-11 12:49:59.999;1761104.59414210;3097;53.06274000;924563.72970570;0
17424.13000000;17424.58000000;17418.45000000;17421.21000000;141.65727000;2023-01-11 12:50:59.999;2467850.89019170;3105;49.66858000;865277.61576960;0
17421.33000000;17421.47000000;17415.74000000;17417.77000000;163.62655000;2023-01-11 12:51:59.999;2850130.04762360;3754;59.66120000;1039226.95188910;0
17417.77000000;17422.42000000;17417.00000000;17421.98000000;105.32697000;2023-01-11 12:52:59.999;1834736.93125870;3040;56.22565000;979434.92133720;0
17421.98000000;17423.02000000;17417.01000000;17419.08000000;196.85268000;2023-01-11 12:53:59.999;3429195.53510790;3619;55.46447000;966219.84584900;0
17419.66000000;17426.64000000;17419.09000000;17423.41000000;165.26632000;2023-01-11 12:54:59.999;2879411.36285560;3973;94.76526000;1651086.90543490;0
17423.42000000;17424.80000000;17421.96000000;17423.96000000;97.74624000;2023-01-11 12:55:59.999;1703063.76378280;2998;41.38891000;721144.44619110;0
17423.96000000;17425.97000000;17420.60000000;17421.65000000;141.84946000;2023-01-11 12:56:59.999;2471482.74853080;3334;46.03838000;802153.06635870;0
17421.65000000;17422.66000000;17418.21000000;17420.72000000;136.37814000;2023-01-11 12:57:59.999;2375740.53145600;3489;56.40845000;982672.39476250;0
17420.37000000;17423.96000000;17418.99000000;17420.40000000;117.01486000;2023-01-11 12:58:59.999;2038540.46237340;3141;59.47925000;1036201.90520790;0
17420.13000000;17420.45000000;17416.10000000;17418.56000000;164.22417000;2023-01-11 12:59:59.999;2860479.45982630;3616;59.34607000;1033712.84416570;0
17418.56000000;17422.16000000;17417.99000000;17421.59000000;143.87546000;2023-01-11 13:00:59.999;2506304.73048770;3484;72.77602000;1267780.66080130;0
17421.59000000;17424.11000000;17421.06000000;17422.90000000;117.22364000;2023-01-11 13:01:59.999;2042335.41735880;2973;58.02126000;1010890.13974610;0
17422.74000000;17423.46000000;17421.25000000;17422.33000000;85.51289000;2023-01-11 13:02:59.999;1489824.61587850;2550;34.25694000;596839.84209730;0
17422.63000000;17423.12000000;17417.59000000;17418.17000000;112.84051000;2023-01-11 13:03:59.999;1965632.07067080;2880;38.54455000;671431.60130210;0
17418.27000000;17420.51000000;17417.51000000;17418.40000000;96.80204000;2023-01-11 13:04:59.999;1686173.39069460;3050;48.34897000;842189.52737670;0
17418.05000000;17421.72000000;17417.68000000;17420.85000000;112.45672000;2023-01-11 13:05:59.999;1958962.28018100;2815;55.46405000;966171.17091720;0
17420.85000000;17425.00000000;17420.48000000;17424.07000000;123.62896000;2023-01-11 13:06:59.999;2153979.60100580;2958;77.57791000;1351655.87344610;0
17424.05000000;17424.45000000;17420.57000000;17420.78000000;82.85906000;2023-01-11 13:07:59.999;1443557.66105340;2611;27.41085000;477542.62059240;0
17420.78000000;17422.47000000;17420.77000000;17421.52000000;51.14708000;2023-01-11 13:08:59.999;891061.14040770;2258;20.88225000;363805.74907720;0
17421.79000000;17424.72000000;17420.48000000;17423.22000000;82.53501000;2023-01-11 13:09:59.999;1437908.25414780;2646;44.18336000;769766.63059050;0
17423.64000000;17424.64000000;17420.09000000;17421.17000000;99.10345000;2023-01-11 13:10:59.999;1726609.12072330;3448;37.84461000;659352.97293160;0
17421.18000000;17425.62000000;17420.29000000;17424.63000000;134.96209000;2023-01-11 13:11:59.999;2351415.03361920;3484;89.69066000;1562679.19671070;0
17424.63000000;17426.78000000;17423.27000000;17424.54000000;157.03477000;2023-01-11 13:12:59.999;2736290.62516980;4584;66.78522000;1163735.32773710;0
17424.54000000;17425.00000000;17421.70000000;17424.11000000;67.18819000;2023-01-11 13:13:59.999;1170663.22592340;2577;32.83249000;572068.41574780;0
17424.11000000;17424.51000000;17421.66000000;17422.60000000;68.26627000;2023-01-11 13:14:59.999;1189428.03308250;2757;28.89985000;503536.74255250;0
17422.60000000;17426.76000000;17422.50000000;17423.74000000;119.25959000;2023-01-11 13:15:59.999;2078002.77372210;3557;60.65255000;1056833.82965030;0
17423.73000000;17426.05000000;17422.64000000;17425.30000000;100.93355000;2023-01-11 13:16:59.999;1758693.33131640;3263;52.82504000;920447.17899340;0
17424.84000000;17426.46000000;17421.24000000;17422.29000000;133.70415000;2023-01-11 13:17:59.999;2329619.32883890;3483;41.37350000;720906.72439560;0
17421.99000000;17424.14000000;17421.86000000;17424.14000000;52.22783000;2023-01-11 13:18:59.999;909957.63719820;2489;33.13181000;577255.96183940;0
17424.14000000;17427.42000000;17423.80000000;17426.54000000;114.45261000;2023-01-11 13:19:59.999;1994439.14285600;2999;65.44680000;1140473.88495720;0
17426.54000000;17435.16000000;17425.87000000;17434.34000000;390.78935000;2023-01-11 13:20:59.999;6811702.52183740;4984;167.05851000;2911957.08252230;0
17434.34000000;17435.74000000;17430.09000000;17431.86000000;159.72373000;2023-01-11 13:21:59.999;2784532.44771260;3889;63.67933000;1110158.80279420;0
17431.86000000;17431.93000000;17425.88000000;17426.19000000;145.56632000;2023-01-11 13:22:59.999;2537069.36953950;3855;58.46422000;1018998.40043210;0
17426.49000000;17428.38000000;17422.98000000;17424.83000000;130.73329000;2023-01-11 13:23:59.999;2278095.54650000;2931;47.58317000;829174.38549800;0
17424.39000000;17431.04000000;17422.72000000;17428.53000000;172.68064000;2023-01-11 13:24:59.999;3009275.74050840;4267;99.37140000;1731712.99133140;0
17428.53000000;17429.96000000;17427.11000000;17427.79000000;80.46232000;2023-01-11 13:25:59.999;1402329.72657460;3102;32.93118000;573944.02552970;0
17427.79000000;17428.50000000;17423.69000000;17425.47000000;98.54853000;2023-01-11 13:26:59.999;1717303.47715580;3173;38.98469000;679347.15441930;0
17425.49000000;17425.85000000;17423.02000000;17424.48000000;86.80411000;2023-01-11 13:27:59.999;1512526.92440390;3061;45.17539000;787173.32000770;0
17424.48000000;17426.04000000;17422.90000000;17425.58000000;135.56426000;2023-01-11 13:28:59.999;2362176.91165400;3847;63.05891000;1098808.80052210;0
17425.16000000;17425.85000000;17423.19000000;17423.85000000;101.59804000;2023-01-11 13:29:59.999;1770290.49094650;3028;41.54122000;723839.60703440;0
17423.88000000;17429.00000000;17423.79000000;17427.03000000;97.33615000;2023-01-11 13:30:59.999;1696190.96487830;3086;51.51778000;897757.00501450;0
17427.03000000;17427.68000000;17424.00000000;17425.28000000;126.38433000;2023-01-11 13:31:59.999;2202310.10152850;2579;35.28554000;614876.99091810;0
17425.28000000;17425.29000000;17419.09000000;17419.12000000;161.07768000;2023-01-11 13:32:59.999;2806288.63432470;3600;44.85478000;781481.54416520;0
17419.12000000;17421.46000000;17418.68000000;17420.63000000;123.55597000;2023-01-11 13:33:59.999;2152350.16139760;3597;65.61154000;1142971.13267590;0
17421.03000000;17421.03000000;17416.00000000;17417.77000000;112.50384000;2023-01-11 13:34:59.999;1959644.50867940;3375;40.98172000;713847.27525240;0
17417.77000000;17419.11000000;17410.94000000;17411.64000000;178.55780000;2023-01-11 13:35:59.999;3109551.05911300;4086;59.24175000;1031700.66209060;0
17411.52000000;17415.96000000;17405.76000000;17415.96000000;333.58520000;2023-01-11 13:36:59.999;5807908.40067600;5599;186.04146000;3239116.64038430;0
17415.52000000;17421.05000000;17413.37000000;17414.80000000;198.34900000;2023-01-11 13:37:59.999;3454561.83232860;5076;86.47187000;1506065.66092810;0
17415.33000000;17415.33000000;17404.02000000;17406.08000000;223.06498000;2023-01-11 13:38:59.999;3883118.47188330;5668;82.13045000;1429686.07670410;0
17405.45000000;17408.48000000;17395.72000000;17408.47000000;491.80645000;2023-01-11 13:39:59.999;8558382.76775590;7927;185.72046000;3232002.14110840;0
17407.97000000;17412.73000000;17401.54000000;17402.78000000;315.88330000;2023-01-11 13:40:59.999;5498516.79729060;6270;147.07824000;2560194.68689430;0
17402.78000000;17404.73000000;17393.87000000;17398.96000000;459.61769000;2023-01-11 13:41:59.999;7996875.85181760;7653;209.61062000;3647093.59947350;0
17398.73000000;17400.72000000;17393.05000000;17396.11000000;439.29356000;2023-01-11 13:42:59.999;7642182.44289060;7858;226.61484000;3942389.03220060;0
17396.10000000;17400.85000000;17395.00000000;17400.30000000;160.49332000;2023-01-11 13:43:59.999;2792295.80523120;4499;91.05391000;1584201.61504150;0
17400.73000000;17408.89000000;17399.37000000;17407.31000000;173.06543000;2023-01-11 13:44:59.999;3012233.85250030;4600;97.43818000;1695929.68151710;0
17407.31000000;17407.76000000;17397.24000000;17399.50000000;160.26771000;2023-01-11 13:45:59.999;2788975.75637060;4258;61.22010000;1065360.51121450;0
17399.50000000;17399.97000000;17391.72000000;17396.72000000;242.67023000;2023-01-11 13:46:59.999;4221461.98884230;5014;110.79305000;1927365.56070370;0
17396.19000000;17397.35000000;17393.11000000;17394.36000000;93.44977000;2023-01-11 13:47:59.999;1625554.32838330;3506;48.48751000;843449.56908370;0
17393.77000000;17398.76000000;17390.80000000;17393.15000000;164.77823000;2023-01-11 13:48:59.999;2866289.04595930;4839;79.57290000;1384194.44158070;0
17393.15000000;17395.22000000;17383.48000000;17392.12000000;378.88670000;2023-01-11 13:49:59.999;6588650.91719250;7039;172.88526000;3006508.58585280;0
17392.11000000;17400.10000000;17390.76000000;17399.48000000;210.71078000;2023-01-11 13:50:59.999;3665377.28044250;5127;130.84763000;2276222.31874610;0
17399.71000000;17403.50000000;17397.44000000;17403.31000000;169.52394000;2023-01-11 13:51:59.999;2949799.27183450;4179;92.58848000;1611118.34525270;0
17403.19000000;17411.23000000;17401.72000000;17410.02000000;213.76298000;2023-01-11 13:52:59.999;3720703.68359740;4696;144.85591000;2521408.34517510;0
17410.02000000;17411.61000000;17405.00000000;17410.57000000;158.30000000;2023-01-11 13:53:59.999;2755753.54719010;4208;65.77163000;1144993.95931250;0
17410.57000000;17414.80000000;17407.41000000;17413.47000000;124.81979000;2023-01-11 13:54:59.999;2173315.13611730;3998;66.56671000;1159059.34803780;0
17413.01000000;17414.62000000;17407.23000000;17408.52000000;206.59411000;2023-01-11 13:55:59.999;3596937.52250930;4876;90.60241000;1577480.94151630;0
17408.52000000;17409.32000000;17405.21000000;17407.78000000;91.80902000;2023-01-11 13:56:59.999;1598174.67659290;2898;38.20204000;665028.57668800;0
17407.49000000;17415.00000000;17406.62000000;17413.54000000;147.25450000;2023-01-11 13:57:59.999;2563808.53522440;3984;90.73869000;1579854.50352920;0
17413.54000000;17415.74000000;17412.25000000;17414.16000000;127.75220000;2023-01-11 13:58:59.999;2224699.64851720;3784;61.99349000;1079584.01926880;0
17414.03000000;17417.17000000;17412.00000000;17413.43000000;133.60462000;2023-01-11 13:59:59.999;2326643.12143720;3805;68.77989000;1197785.13701340;0
17413.43000000;17413.86000000;17409.36000000;17410.96000000;146.31935000;2023-01-11 14:00:59.999;2547570.13405550;3831;66.95360000;1165744.94016500;0
17410.95000000;17412.61000000;17407.76000000;17410.73000000;131.06131000;2023-01-11 14:01:59.999;2281812.91754340;3412;63.53706000;1106225.05130070;0
17410.73000000;17410.74000000;17405.01000000;17405.89000000;152.96617000;2023-01-11 14:02:59.999;2662705.81796740;3669;64.72513000;1126695.09645930;0
17405.89000000;17412.48000000;17405.37000000;17411.26000000;105.46518000;2023-01-11 14:03:59.999;1836078.90887290;3473;62.89686000;1094989.58673730;0
17410.61000000;17411.72000000;17408.12000000;17408.19000000;87.18768000;2023-01-11 14:04:59.999;1517939.42079020;2872;37.83848000;658773.18288920;0
17408.77000000;17409.05000000;17406.00000000;17406.90000000;94.23149000;2023-01-11 14:05:59.999;1640301.38070980;3113;47.84567000;832870.58328860;0
17406.90000000;17407.84000000;17396.65000000;17396.67000000;250.05237000;2023-01-11 14:06:59.999;4351113.37411720;5402;108.63981000;1890346.81979040;0
17396.67000000;17398.10000000;17383.37000000;17396.16000000;404.79116000;2023-01-11 14:07:59.999;7039856.33182590;7471;184.48307000;3208447.93435210;0
17396.70000000;17398.35000000;17390.68000000;17397.47000000;237.11400000;2023-01-11 14:08:59.999;4124615.49648320;5368;126.07412000;2193084.35906410;0
17397.94000000;17401.99000000;17395.82000000;17397.61000000;155.12400000;2023-01-11 14:09:59.999;2699000.07733810;4118;77.94836000;1356253.80379460;0
17397.61000000;17397.66000000;17387.10000000;17390.13000000;174.91339000;2023-01-11 14:10:59.999;3042088.58559820;4808;71.11049000;1236755.42756750;0
17389.49000000;17393.60000000;17388.34000000;17393.60000000;93.73691000;2023-01-11 14:11:59.999;1630165.61239320;3613;49.46758000;860298.94767160;0
17393.26000000;17395.50000000;17385.05000000;17387.59000000;204.98752000;2023-01-11 14:12:59.999;3564698.46210960;5172;92.39739000;1606799.57033820;0
17387.59000000;17389.56000000;17377.46000000;17382.28000000;347.41230000;2023-01-11 14:13:59.999;6039160.65772600;7177;155.37173000;2700990.15283590;0
17382.71000000;17386.33000000;17376.00000000;17383.08000000;289.95211000;2023-01-11 14:14:59.999;5040046.19189280;6629;139.19638000;2419600.10065250;0
17382.48000000;17388.97000000;17377.86000000;17382.89000000;265.37454000;2023-01-11 14:15:59.999;4613312.40834370;5788;150.18260000;2610843.82599220;0
17383.50000000;17390.97000000;17382.14000000;17389.96000000;180.03139000;2023-01-11 14:16:59.999;3130297.01112340;5218;103.41843000;1798200.34643550;0
17389.26000000;17396.00000000;17385.60000000;17387.49000000;195.88941000;2023-01-11 14:17:59.999;3406663.31274040;5183;93.90528000;1633112.20824310;0
17387.05000000;17389.18000000;17377.83000000;17385.17000000;282.98721000;2023-01-11 14:18:59.999;4919119.14441820;6102;135.40445000;2353746.40736490;0
17385.16000000;17387.08000000;17381.06000000;17385.69000000;197.35291000;2023-01-11 14:19:59.999;3430777.44002120;5258;94.23971000;1638293.47390470;0
17385.65000000;17386.03000000;17377.01000000;17381.27000000;232.43299000;2023-01-11 14:20:59.999;4039842.71125300;4848;89.73420000;1559666.80776700;0
17382.06000000;17387.05000000;17381.27000000;17383.36000000;144.83173000;2023-01-11 14:21:59.999;2517795.81776300;3867;85.57264000;1487626.80829900;0
17383.36000000;17391.79000000;17380.66000000;17391.26000000;181.81105000;2023-01-11 14:22:59.999;3161084.23517690;4615;112.77813000;1960917.06048280;0
17391.48000000;17396.07000000;17387.63000000;17393.33000000;209.54080000;2023-01-11 14:23:59.999;3644385.37130790;4751;103.23890000;1795582.56732730;0
17393.19000000;17396.78000000;17390.58000000;17395.77000000;157.16151000;2023-01-11 14:24:59.999;2733616.31737650;3528;80.54018000;1400898.79919440;0
17395.76000000;17395.76000000;17385.83000000;17387.74000000;209.76407000;2023-01-11 14:25:59.999;3647798.55515130;4748;86.89249000;1511018.10722990;0
17387.30000000;17395.00000000;17385.39000000;17393.84000000;143.01134000;2023-01-11 14:26:59.999;2486975.06490100;4779;79.84236000;1388480.78525120;0
17394.41000000;17397.67000000;17392.49000000;17395.83000000;187.87708000;2023-01-11 14:27:59.999;3268149.40989050;4404;90.19180000;1568913.69209910;0
17395.83000000;17400.72000000;17392.45000000;17397.50000000;132.93051000;2023-01-11 14:28:59.999;2312571.92248160;4102;66.17965000;1151322.92785150;0
17397.99000000;17398.64000000;17394.31000000;17395.97000000;127.96065000;2023-01-11 14:29:59.999;2226093.43563460;3933;58.83033000;1023472.20026940;0
17395.66000000;17413.34000000;17393.54000000;17405.11000000;514.98582000;2023-01-11 14:30:59.999;8963157.53603560;8905;279.14496000;4858387.06216240;0
17405.11000000;17410.78000000;17390.77000000;17391.36000000;432.74473000;2023-01-11 14:31:59.999;7530290.04123900;7563;229.24233000;3989320.72937700;0
17391.36000000;17395.63000000;17381.00000000;17381.40000000;335.72124000;2023-01-11 14:32:59.999;5837501.54501050;6872;147.93147000;2572326.79018880;0
17381.40000000;17391.99000000;17377.00000000;17390.55000000;401.32948000;2023-01-11 14:33:59.999;6976229.32920400;7667;205.03464000;3564282.30166940;0
17390.55000000;17392.97000000;17383.15000000;17386.64000000;241.44194000;2023-01-11 14:34:59.999;4198182.64969710;5548;118.51834000;2060836.16229100;0
17387.38000000;17395.03000000;17386.64000000;17390.64000000;223.57523000;2023-01-11 14:35:59.999;3888391.25822570;5579;120.32818000;2092761.34354010;0
17390.64000000;17405.00000000;17390.34000000;17401.26000000;284.95421000;2023-01-11 14:36:59.999;4958363.19622090;6502;157.57048000;2741774.07656590;0
17401.27000000;17414.00000000;17399.04000000;17410.36000000;365.40426000;2023-01-11 14:37:59.999;6361014.97579060;7522;209.23793000;3642504.25157820;0
17410.37000000;17413.24000000;17403.83000000;17410.81000000;242.29725000;2023-01-11 14:38:59.999;4217964.10081060;5277;113.02778000;1967688.22075470;0
17410.81000000;17414.69000000;17406.23000000;17411.16000000;332.30401000;2023-01-11 14:39:59.999;5785818.88374290;5785;140.82352000;2451909.10462980;0
17411.74000000;17413.92000000;17406.96000000;17410.02000000;220.01729000;2023-01-11 14:40:59.999;3830506.50470350;5037;125.85366000;2191165.76399790;0
17410.02000000;17410.07000000;17400.00000000;17402.00000000;264.79444000;2023-01-11 14:41:59.999;4608571.68569710;4671;135.34473000;2355564.14632460;0
17401.31000000;17418.58000000;17401.31000000;17418.09000000;262.61919000;2023-01-11 14:42:59.999;4572577.80558090;5906;166.48154000;2898664.84644550;0
17418.09000000;17424.99000000;17415.92000000;17420.84000000;271.80024000;2023-01-11 14:43:59.999;4735180.26045860;6580;160.51820000;2796474.46279160;0
17420.84000000;17421.95000000;17415.40000000;17419.69000000;231.92446000;2023-01-11 14:44:59.999;4039735.42477040;4615;127.23665000;2216283.67536620;0
17418.96000000;17420.60000000;17405.15000000;17416.65000000;316.69699000;2023-01-11 14:45:59.999;5514965.85247960;6306;135.87721000;2366131.12138090;0
17416.65000000;17419.54000000;17411.55000000;17417.76000000;175.14699000;2023-01-11 14:46:59.999;3050436.00900940;4456;83.99424000;1462882.21057390;0
17417.76000000;17421.11000000;17412.63000000;17420.42000000;192.48671000;2023-01-11 14:47:59.999;3352603.39851680;4129;105.11812000;1830898.45826510;0
17419.76000000;17430.51000000;17419.75000000;17429.95000000;354.05389000;2023-01-11 14:48:59.999;6169979.41510740;6555;214.75227000;3742430.80217040;0
17429.95000000;17435.87000000;17426.18000000;17430.35000000;312.53955000;2023-01-11 14:49:59.999;5448080.48698340;6250;146.96773000;2561959.27016260;0
17430.26000000;17433.78000000;17428.60000000;17431.67000000;194.34591000;2023-01-11 14:50:59.999;3387702.22164200;4712;106.61480000;1858453.02196610;0
17431.92000000;17433.50000000;17425.00000000;17427.72000000;180.03287000;2023-01-11 14:51:59.999;3137710.77191050;4149;67.24600000;1171978.01071900;0
17427.38000000;17433.79000000;17424.26000000;17426.35000000;168.26594000;2023-01-11 14:52:59.999;2932614.02636330;4606;81.47757000;1420057.35804120;0
17426.89000000;17427.84000000;17412.56000000;17417.80000000;330.33900000;2023-01-11 14:53:59.999;5754600.45811310;5971;126.53258000;2204285.70586310;0
17417.78000000;17421.45000000;17413.89000000;17419.01000000;205.75418000;2023-01-11 14:54:59.999;3583878.01775990;4890;105.16927000;1831904.00372950;0
17419.53000000;17421.49000000;17417.01000000;17418.63000000;156.36522000;2023-01-11 14:55:59.999;2723741.13921650;3781;78.60925000;1369328.58380640;0
17418.63000000;17423.86000000;17417.18000000;17420.75000000;124.48443000;2023-01-11 14:56:59.999;2168609.53636810;3762;65.22924000;1136356.97094220;0
17420.75000000;17421.20000000;17413.15000000;17417.90000000;198.59774000;2023-01-11 14:57:59.999;3459005.14639430;4197;114.04491000;1986319.29759240;0
17417.90000000;17418.40000000;17408.00000000;17410.90000000;209.12236000;2023-01-11 14:58:59.999;3641232.68671630;4225;91.11293000;1586457.36453020;0
17411.32000000;17415.72000000;17410.51000000;17413.97000000;116.64542000;2023-01-11 14:59:59.999;2031111.80371640;3206;65.76722000;1145202.92870850;0
17413.97000000;17417.82000000;17410.52000000;17413.48000000;226.82240000;2023-01-11 15:00:59.999;3949930.71557280;5461;117.92905000;2053692.04255720;0
17412.83000000;17414.32000000;17408.71000000;17412.86000000;199.39001000;2023-01-11 15:01:59.999;3471598.95771710;4466;93.41009000;1626405.49998680;0
17412.86000000;17418.85000000;17411.61000000;17416.72000000;165.81088000;2023-01-11 15:02:59.999;2887720.29925750;4411;85.54425000;1489843.20726110;0
17417.39000000;17426.29000000;17415.70000000;17421.88000000;224.49658000;2023-01-11 15:03:59.999;3910918.42792940;5248;128.64067000;2241088.59584250;0
17421.88000000;17428.83000000;17420.50000000;17423.16000000;205.95923000;2023-01-11 15:04:59.999;3588713.80531180;4892;109.48390000;1907719.72682860;0
17423.65000000;17430.88000000;17422.50000000;17430.46000000;198.45429000;2023-01-11 15:05:59.999;3458436.44958450;4949;118.13372000;2058735.15264760;0
17429.88000000;17431.55000000;17425.30000000;17429.36000000;210.02107000;2023-01-11 15:06:59.999;3660478.91810600;4841;85.49912000;1490172.12954780;0
17429.36000000;17433.63000000;17425.53000000;17432.98000000;181.15091000;2023-01-11 15:07:59.999;3157321.30809930;4019;109.52244000;1908948.98933560;0
17433.61000000;17437.25000000;17429.15000000;17429.38000000;241.74091000;2023-01-11 15:08:59.999;4214450.28436760;5241;120.84719000;2106891.13620850;0
17429.38000000;17434.83000000;17427.85000000;17431.83000000;140.44699000;2023-01-11 15:09:59.999;2448304.16366010;3608;69.77999000;1216429.98919870;0
17431.83000000;17437.71000000;17431.75000000;17434.35000000;159.49895000;2023-01-11 15:10:59.999;2780864.52939120;3982;84.27149000;1469293.68574530;0
17434.35000000;17435.72000000;17429.23000000;17434.49000000;161.35513000;2023-01-11 15:11:59.999;2812945.20266490;3408;86.82814000;1513730.52798110;0
17434.49000000;17434.74000000;17429.57000000;17429.73000000;136.55274000;2023-01-11 15:12:59.999;2380312.32423560;3154;65.13055000;1135326.59044520;0
17430.35000000;17431.25000000;17421.18000000;17421.95000000;169.81507000;2023-01-11 15:13:59.999;2959119.53116690;4325;69.98467000;1219496.14770130;0
17421.41000000;17422.71000000;17418.65000000;17420.42000000;128.49354000;2023-01-11 15:14:59.999;2238484.05106010;3464;69.20917000;1205710.84025640;0
17419.96000000;17429.60000000;17419.96000000;17426.75000000;188.58667000;2023-01-11 15:15:59.999;3286201.23231440;4809;104.44611000;1820005.01905100;0
17427.34000000;17427.34000000;17416.86000000;17417.67000000;192.86148000;2023-01-11 15:16:59.999;3359831.94390950;4595;74.30776000;1294511.16699620;0
17417.67000000;17426.29000000;17416.71000000;17421.31000000;200.00716000;2023-01-11 15:17:59.999;3484341.46408130;4640;115.10311000;2005221.92478260;0
17422.02000000;17422.13000000;17418.03000000;17419.44000000;135.62409000;2023-01-11 15:18:59.999;2362577.33583640;3549;64.94772000;1131413.17797690;0
17419.50000000;17420.00000000;17415.35000000;17415.51000000;170.41000000;2023-01-11 15:19:59.999;2968096.31838890;4083;84.86721000;1478187.05862530;0
17415.51000000;17418.94000000;17412.87000000;17418.26000000;158.66639000;2023-01-11 15:20:59.999;2763351.44037030;3973;82.50105000;1436868.80386610;0
17418.26000000;17419.99000000;17414.60000000;17415.78000000;148.37932000;2023-01-11 15:21:59.999;2584409.45168340;3368;64.46100000;1122769.66187490;0
17415.78000000;17422.90000000;17413.31000000;17421.12000000;162.88704000;2023-01-11 15:22:59.999;2837126.42947040;4089;92.58880000;1612725.39677090;0
17420.72000000;17422.50000000;17414.48000000;17416.86000000;119.64407000;2023-01-11 15:23:59.999;2083954.43895930;3279;50.89713000;886538.40130680;0
17416.86000000;17419.42000000;17413.70000000;17416.34000000;128.38724000;2023-01-11 15:24:59.999;2236010.10828270;3329;55.91234000;973784.98854330;0
